customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month,tenure_bucket_13-24,tenure_bucket_25-48,tenure_bucket_49-60,tenure_bucket_61-72,churn_probability,risk_segment
7850-THJMU,0,1,1,26,1,0,19.65,494.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,19.034615384615385,0,0,False,True,False,False,0.01597932540078483,Low Risk
3890-RTCMS,0,0,0,16,1,1,49.45,799.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,49.9375,0,1,True,False,False,False,0.4220254634127535,Medium Risk
8849-GYOKR,0,1,0,54,1,0,106.55,5763.3,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0,4,106.72777777777776,1,0,False,False,True,False,0.41888541986752054,Medium Risk
3148-BLQJT,0,0,0,1,1,0,20.1,20.1,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.1,0,1,False,False,False,False,0.647141968838265,High Risk
3717-FDJFU,0,0,1,5,1,0,20.45,106.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0,21.380000000000003,0,0,False,False,False,False,0.035473181247126465,Low Risk
3665-JATSN,0,0,0,19,0,1,39.7,710.05,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,37.37105263157895,0,1,True,False,False,False,0.5758409888501694,Medium Risk
7966-YOTQW,0,0,0,10,1,1,54.5,568.2,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,56.82000000000001,0,1,False,False,False,False,0.43277820365835773,Medium Risk
0461-CVKMU,0,1,1,23,1,0,83.8,1900.25,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0,3,82.6195652173913,0,1,True,False,False,False,0.6115876019085719,High Risk
8806-EAGWC,0,0,0,3,1,0,55.15,159.15,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,53.05,0,1,False,False,False,False,0.6731333047023664,High Risk
8853-TZDGH,0,0,0,72,1,1,111.6,8012.75,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,111.28819444444444,1,0,False,False,False,True,0.09270181361349315,Low Risk
7779-LGOVN,1,1,0,10,1,1,86.65,856.65,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,85.66499999999999,0,1,False,False,False,False,0.8437955678271315,High Risk
4324-BZCKL,0,1,1,10,1,1,55.55,551.3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2,55.13,0,1,False,False,False,False,0.3899112976434446,Medium Risk
6924-TDGMT,0,1,0,11,1,1,20.55,184.95,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,16.813636363636363,0,0,False,False,False,False,0.05524281866379174,Low Risk
9710-ZUSHQ,1,0,0,37,1,1,106.75,4056.75,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,4,109.64189189189187,1,1,False,True,False,False,0.6127414894791514,High Risk
1536-YHDOE,0,1,1,17,1,1,62.1,1096.65,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,2,64.50882352941177,0,0,True,False,False,False,0.1905586677235431,Low Risk
8123-QBNAZ,0,1,1,36,1,1,104.5,3684.95,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0,4,102.35972222222222,1,1,False,True,False,False,0.6118732639423915,High Risk
3629-ZNKXA,1,0,0,17,1,1,101.8,1752.45,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,103.08529411764708,1,1,True,False,False,False,0.7672874372287791,High Risk
4827-LTQRJ,1,1,1,66,1,1,110.6,7210.85,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,5,109.25530303030304,1,0,False,False,False,True,0.271665675858744,Low Risk
7711-YIJWC,0,1,1,61,1,0,84.9,5264.5,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,6,86.30327868852459,0,0,False,False,False,True,0.18100006642815353,Low Risk
5482-VXSXJ,0,0,0,22,1,1,93.2,2157.3,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,3,98.05909090909093,1,1,True,False,False,False,0.6677632733096334,High Risk
7365-BVCJH,0,0,0,1,0,1,24.4,24.4,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,24.4,0,1,False,False,False,False,0.7668696966439664,High Risk
9620-ENEJV,0,0,0,6,1,0,70.55,433.95,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,72.325,0,1,False,False,False,False,0.7313615753424846,High Risk
4183-WCSEP,0,0,0,31,1,1,78.45,2435.15,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,78.55322580645162,0,1,False,True,False,False,0.6481169595159635,High Risk
2378-YIZKA,0,1,1,68,1,1,85.0,5607.75,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,82.46691176470588,0,0,False,False,False,True,0.01840603059409473,Low Risk
5498-TXHLF,0,1,1,34,1,0,87.45,2874.15,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,84.53382352941176,0,1,False,True,False,False,0.6540413017847148,High Risk
0689-DSXGL,0,1,1,52,1,0,85.8,4433.3,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0,3,85.25576923076923,0,1,False,False,True,False,0.34561151380564337,Medium Risk
6818-DJXAA,0,0,1,10,1,1,91.1,964.35,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0,3,96.435,1,1,False,False,False,False,0.7621993039124834,High Risk
9722-UJOJR,0,1,1,29,1,1,70.75,1974.8,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,68.09655172413792,0,1,False,True,False,False,0.6315550230861778,High Risk
0464-WJTKO,0,1,1,72,1,0,20.1,1460.85,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,20.289583333333333,0,0,False,False,False,True,0.0030509723973760985,Low Risk
8902-ZEOVF,0,1,1,47,1,0,20.05,951.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,20.245744680851065,0,0,False,True,False,False,0.013134657510119439,Low Risk
6778-EICRF,0,1,1,24,1,0,74.8,1821.2,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0,3,75.88333333333334,0,0,True,False,False,False,0.18168972736984085,Low Risk
2662-NNTDK,0,0,0,65,1,0,24.8,1600.95,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,24.63,0,0,False,False,False,True,0.032759543264027885,Low Risk
4132-KALRO,0,0,0,4,1,1,100.85,399.25,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1,3,99.8125,1,1,False,False,False,False,0.8211611095611069,High Risk
3902-FOIGH,1,1,0,12,1,1,101.35,1218.55,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,101.54583333333332,1,1,False,False,False,False,0.8647021886953972,High Risk
6772-KSATR,0,0,0,1,1,1,81.7,81.7,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,81.7,0,1,False,False,False,False,0.8603531599054665,High Risk
7112-OPOTK,0,0,0,33,1,0,68.25,2171.15,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,65.79242424242425,0,1,False,True,False,False,0.5869898790843123,Medium Risk
2874-YXVVA,0,0,0,34,1,1,105.1,3634.8,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,5,106.90588235294118,1,1,False,True,False,False,0.6002621258683268,High Risk
1245-HARPS,0,1,0,14,1,0,20.4,292.4,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.885714285714283,0,0,True,False,False,False,0.019002470109098935,Low Risk
4210-QFJMF,0,0,0,4,1,1,79.15,317.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,79.3125,0,1,False,False,False,False,0.8685589891504435,High Risk
4323-ELYYB,0,1,1,13,1,0,20.0,218.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,16.81153846153846,0,0,True,False,False,False,0.05047314916426303,Low Risk
4293-ETKAP,0,1,1,65,1,1,79.4,5071.9,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,4,78.02923076923076,0,0,False,False,False,True,0.08713099527215781,Low Risk
6064-PUPMC,0,1,1,23,1,0,57.2,1423.35,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,2,61.88478260869565,0,0,True,False,False,False,0.1355789788326697,Low Risk
6504-VBLFL,0,1,0,55,1,0,58.6,3068.6,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0,3,55.79272727272727,0,0,False,False,True,False,0.07339749857261454,Low Risk
6322-PJJDJ,0,1,0,49,1,1,94.8,4690.65,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0,3,95.72755102040816,1,0,False,False,True,False,0.2543952158885255,Low Risk
0330-BGYZE,0,1,0,60,1,0,102.5,6157.6,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,4,102.62666666666668,1,0,False,False,True,False,0.3976905418936055,Medium Risk
1085-LDWAM,0,1,1,69,1,1,20.35,1442.65,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,20.907971014492755,0,0,False,False,False,True,0.024219320817748715,Low Risk
7586-ZATGZ,0,0,0,40,1,1,84.9,3369.05,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,84.22625000000001,0,1,False,True,False,False,0.7050408285200717,High Risk
7197-VOJMM,0,1,0,67,1,1,69.2,4671.65,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,0,4,69.72611940298506,0,0,False,False,False,True,0.05672901876711165,Low Risk
3318-OSATS,1,0,0,35,1,1,95.45,3474.05,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,99.25857142857144,1,1,False,True,False,False,0.7471813568636937,High Risk
5828-AVIPD,0,1,1,19,1,1,100.95,1875.55,1,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,3,98.71315789473684,1,0,True,False,False,False,0.4616566719130692,Medium Risk
1843-TLSGD,0,1,1,13,1,0,20.85,272.35,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.950000000000003,0,0,True,False,False,False,0.016186353795173424,Low Risk
9626-VFRGG,0,0,1,41,1,1,88.5,3645.05,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,88.90365853658537,0,1,False,True,False,False,0.5857055028004136,Medium Risk
7075-BNDVQ,0,0,0,4,0,0,35.0,135.75,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,33.9375,0,1,False,False,False,False,0.5428130753889617,Medium Risk
9143-CANJF,0,1,1,24,1,0,55.15,1319.85,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,54.99375,0,1,True,False,False,False,0.3226050276038121,Medium Risk
7284-BUYEC,0,0,0,5,0,1,50.95,229.4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1,3,45.88,0,1,False,False,False,False,0.5820208938877814,Medium Risk
2041-JIJCI,0,0,0,5,1,1,64.0,370.25,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,2,74.05,0,1,False,False,False,False,0.5748973175178039,Medium Risk
1086-LXKFY,0,1,1,1,1,1,69.1,69.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,69.1,0,1,False,False,False,False,0.8897483254641751,High Risk
4900-MSOMT,0,1,1,72,1,0,80.2,5714.2,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,5,79.36388888888888,0,0,False,False,False,True,0.02858688209765861,Low Risk
2229-VWQJH,0,0,0,24,1,1,49.3,1233.25,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,51.38541666666666,0,1,True,False,False,False,0.35873893474731117,Medium Risk
9194-GFVOI,0,1,0,42,1,0,84.35,3571.6,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,85.03809523809524,0,0,False,True,False,False,0.04680863304597644,Low Risk
1336-EZFZY,0,0,0,4,1,0,20.05,83.3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.825,0,1,False,False,False,False,0.2454097492043926,Low Risk
4282-MSACW,0,0,0,68,1,1,117.2,8035.95,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,6,118.17573529411764,1,0,False,False,False,True,0.38145358217872277,Medium Risk
1403-LKLIK,0,1,1,33,1,0,20.1,579.4,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,17.55757575757576,0,0,False,True,False,False,0.0274626438323451,Low Risk
2636-ALXXZ,1,0,0,1,1,1,69.6,69.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,69.6,0,1,False,False,False,False,0.917005276278659,High Risk
7774-OJSXI,0,0,0,31,1,1,103.45,3066.45,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,4,98.91774193548386,1,0,False,True,False,False,0.5244427743862751,Medium Risk
7786-WBJYI,0,0,0,4,1,0,77.95,305.55,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,76.3875,0,1,False,False,False,False,0.8304970860527547,High Risk
0136-IFMYD,1,1,0,69,1,1,109.95,7634.25,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,5,110.6413043478261,1,0,False,False,False,True,0.2639935814993397,Low Risk
5144-TVGLP,1,0,0,38,1,0,94.75,3653.0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,96.13157894736842,1,1,False,True,False,False,0.6858986183188394,High Risk
