customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,tenure_bucket,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month
2662-NNTDK,0,0,0,65,1,0,24.8,1600.95,0,61-72,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,24.63,0,0
4132-KALRO,0,0,0,4,1,1,100.85,399.25,0,0-12,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1,3,99.8125,1,1
3902-FOIGH,1,1,0,12,1,1,101.35,1218.55,1,0-12,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,101.54583333333333,1,1
6772-KSATR,0,0,0,1,1,1,81.7,81.7,1,0-12,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,81.7,0,1
7112-OPOTK,0,0,0,33,1,0,68.25,2171.15,1,25-48,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,65.79242424242425,0,1
2874-YXVVA,0,0,0,34,1,1,105.1,3634.8,0,25-48,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,5,106.90588235294118,1,1
1245-HARPS,0,1,0,14,1,0,20.4,292.4,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.885714285714283,0,0
4210-QFJMF,0,0,0,4,1,1,79.15,317.25,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,79.3125,0,1
4323-ELYYB,0,1,1,13,1,0,20.0,218.55,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,16.81153846153846,0,0
4293-ETKAP,0,1,1,65,1,1,79.4,5071.9,0,61-72,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,4,78.02923076923076,0,0
6064-PUPMC,0,1,1,23,1,0,57.2,1423.35,0,13-24,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,2,61.88478260869565,0,0
6504-VBLFL,0,1,0,55,1,0,58.6,3068.6,0,49-60,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0,3,55.79272727272727,0,0
6322-PJJDJ,0,1,0,49,1,1,94.8,4690.65,0,49-60,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0,3,95.72755102040816,1,0
0330-BGYZE,0,1,0,60,1,0,102.5,6157.6,0,49-60,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,4,102.62666666666668,1,0
1085-LDWAM,0,1,1,69,1,1,20.35,1442.65,0,61-72,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,20.907971014492755,0,0
7586-ZATGZ,0,0,0,40,1,1,84.9,3369.05,0,25-48,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,84.22625000000001,0,1
7197-VOJMM,0,1,0,67,1,1,69.2,4671.65,0,61-72,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,0,4,69.72611940298506,0,0
3318-OSATS,1,0,0,35,1,1,95.45,3474.05,1,25-48,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,99.25857142857143,1,1
5828-AVIPD,0,1,1,19,1,1,100.95,1875.55,1,13-24,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,3,98.71315789473684,1,0
1843-TLSGD,0,1,1,13,1,0,20.85,272.35,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.950000000000003,0,0
9626-VFRGG,0,0,1,41,1,1,88.5,3645.05,0,25-48,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,88.90365853658537,0,1
7075-BNDVQ,0,0,0,4,0,0,35.0,135.75,0,0-12,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,33.9375,0,1
9143-CANJF,0,1,1,24,1,0,55.15,1319.85,0,13-24,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,54.99375,0,1
7284-BUYEC,0,0,0,5,0,1,50.95,229.4,0,0-12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1,3,45.88,0,1
2041-JIJCI,0,0,0,5,1,1,64.0,370.25,0,0-12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,2,74.05,0,1
1086-LXKFY,0,1,1,1,1,1,69.1,69.1,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,69.1,0,1
4900-MSOMT,0,1,1,72,1,0,80.2,5714.2,0,61-72,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,5,79.36388888888888,0,0
2229-VWQJH,0,0,0,24,1,1,49.3,1233.25,0,13-24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,51.385416666666664,0,1
9194-GFVOI,0,1,0,42,1,0,84.35,3571.6,0,25-48,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,5,85.03809523809524,0,0
1336-EZFZY,0,0,0,4,1,0,20.05,83.3,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.825,0,1
4282-MSACW,0,0,0,68,1,1,117.2,8035.95,0,61-72,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,6,118.17573529411764,1,0
1403-LKLIK,0,1,1,33,1,0,20.1,579.4,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,17.55757575757576,0,0
2636-ALXXZ,1,0,0,1,1,1,69.6,69.6,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,69.6,0,1
7774-OJSXI,0,0,0,31,1,1,103.45,3066.45,1,25-48,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,4,98.91774193548386,1,0
7786-WBJYI,0,0,0,4,1,0,77.95,305.55,1,0-12,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,76.3875,0,1
0136-IFMYD,1,1,0,69,1,1,109.95,7634.25,0,61-72,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,5,110.6413043478261,1,0
5144-TVGLP,1,0,0,38,1,0,94.75,3653.0,0,25-48,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,2,96.13157894736842,1,1
9643-AVVWI,0,1,1,3,1,1,80.0,241.3,0,0-12,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,2,80.43333333333334,0,1
0253-ZTEOB,0,1,1,48,1,0,79.65,3870.3,0,25-48,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0,4,80.63125000000001,0,0
2706-QZIHY,0,1,0,15,1,0,25.2,387.9,0,13-24,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,25.86,0,0
6061-PQHMK,0,0,0,25,1,0,19.9,527.5,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,21.1,0,0
9885-CSMWE,1,0,0,1,1,0,78.45,78.45,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,78.45,0,1
6137-MFAJN,0,0,0,48,0,1,44.8,2104.55,0,25-48,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,3,43.84479166666667,0,1
9122-UMROB,0,0,0,1,1,0,20.3,20.3,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.3,0,1
4232-JGKIY,0,0,0,1,1,0,19.2,19.2,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,19.2,0,1
2402-TAIRZ,0,0,0,37,1,0,80.05,3019.1,0,25-48,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,2,81.59729729729729,0,0
9659-ZTWSM,1,1,0,66,1,1,107.35,7051.95,0,61-72,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,5,106.84772727272727,1,0
9139-TWBAS,0,1,0,26,0,0,47.85,1190.5,0,25-48,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,4,45.78846153846154,0,0
6685-GBWJZ,0,1,0,63,1,0,70.8,4448.8,0,61-72,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0,4,70.61587301587302,0,0
5016-ETTFF,0,0,0,10,0,0,29.5,255.25,1,0-12,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,25.525,0,1
3866-MDTUB,0,0,0,2,1,1,70.75,146.9,1,0-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,3,73.45,0,1
2195-VVRJF,1,1,0,18,1,1,59.1,1011.05,0,13-24,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,2,56.169444444444444,0,1
3913-RDSJZ,0,1,0,64,1,0,25.55,1714.95,0,61-72,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,26.79609375,0,0
8058-JMEQO,1,0,0,9,1,1,84.45,762.5,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,84.72222222222223,0,1
4203-QGNZA,0,0,1,28,1,0,20.25,535.35,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,19.119642857142857,0,1
5043-TRZWM,0,0,0,1,1,0,75.55,75.55,0,0-12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,75.55,0,1
0697-ZMSWS,0,0,0,4,1,1,85.65,338.9,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,84.725,0,1
7657-DYEPJ,1,0,0,38,1,1,70.15,2497.35,1,25-48,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,4,65.71973684210526,0,0
9494-BDNNC,0,1,0,66,1,0,95.3,6273.4,0,61-72,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0,3,95.05151515151515,1,0
1640-PLFMP,0,0,0,1,1,1,70.25,70.25,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,70.25,0,1
5366-OBVMR,0,1,0,18,1,1,50.3,908.75,0,13-24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,50.486111111111114,0,1
8276-MQBYC,1,0,0,51,1,1,97.8,4913.3,1,49-60,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,96.33921568627451,1,1
7644-OMVMY,0,1,1,0,1,0,19.85,19.85,0,,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,0,19.85,0,0
7593-XFKDI,0,0,0,1,1,0,46.3,46.3,1,0-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,46.3,0,1
4573-JKNAE,0,0,1,12,1,0,19.35,212.3,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,17.691666666666666,0,0
0337-CNPZE,0,0,0,41,1,1,106.3,4443.45,1,25-48,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,108.37682926829268,1,1
9817-APLHW,0,0,0,12,1,0,25.0,316.2,0,0-12,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,26.349999999999998,0,1
8380-MQINP,0,1,1,55,1,0,20.3,1079.05,0,49-60,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.619090909090907,0,0
0840-DFEZH,0,0,0,7,1,1,75.35,564.65,0,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,80.66428571428571,0,1
1513-XNPPH,0,0,0,12,1,1,89.4,1095.65,1,0-12,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,3,91.30416666666667,0,1
8690-ZVLCL,0,1,1,68,1,0,88.0,6161.9,0,61-72,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,90.61617647058823,0,0
6015-VVHHE,1,0,0,5,1,1,83.15,446.05,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,89.21000000000001,0,1
1125-SNVCK,1,0,0,49,1,0,43.8,2106.05,0,49-60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,42.98061224489796,0,1
0384-LPITE,0,0,0,40,0,0,62.05,2511.55,0,25-48,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,5,62.78875000000001,0,0
4616-EWBNJ,0,0,0,16,1,0,20.1,318.6,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,19.9125,0,0
6347-DCUIK,0,0,0,10,1,1,74.15,811.8,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,81.17999999999999,0,1
1335-HQMKX,0,1,0,72,1,1,101.35,7323.15,0,61-72,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,4,101.71041666666666,1,0
2545-EBUPK,1,0,0,2,1,1,84.05,186.05,0,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,93.025,0,1
6923-AQONU,0,1,1,23,1,0,20.9,454.0,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.73913043478261,0,0
2172-EJXVF,1,0,0,71,1,1,105.9,7521.95,0,61-72,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,4,105.94295774647887,1,0
0897-FEGMU,0,1,0,11,1,1,99.5,1056.95,1,0-12,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,96.08636363636364,1,1
7663-RGWBC,0,0,0,1,1,1,44.15,44.15,1,0-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,44.15,0,1
1120-BMWUB,0,0,0,16,1,1,53.9,834.15,1,13-24,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,2,52.134375,0,1
9124-LHCJQ,0,0,0,1,1,1,85.45,85.45,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,85.45,0,1
4536-PLEQY,0,1,0,12,1,1,85.05,999.8,0,0-12,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0,2,83.31666666666666,0,1
7029-IJEJK,0,0,0,54,0,0,44.1,2369.7,0,49-60,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,3,43.88333333333333,0,0
8871-JLMHM,0,1,0,68,1,0,90.2,6297.65,0,61-72,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0,3,92.6125,1,0
2235-ZGKPT,0,1,1,4,1,0,50.85,239.55,1,0-12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,59.8875,0,1
3891-PUQOD,0,0,1,1,1,0,59.2,59.2,1,0-12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,2,59.2,0,1
